date,hour,net,upRegulationZeroCoded,upRegulationOneCoded,upRegulationTwoCoded,downRegulationZeroCoded,downRegulationOneCoded,downRegulationTwoCoded,upRegulationDelivered,downRegulationDelivered,system_direction
2020-02-18,12,-705.431,0,0,0,678.666,43.5,0,0,-705.431,Negative
2020-02-18,13,-864.19,0,0,0,869.65,0,0,0,-864.19,Negative
2020-02-18,14,-591.5,0,0,0,592.5,0,0,0,-591.5,Negative
2020-02-18,15,-960.939,0,0,0,963,0,0,0,-960.939,Negative
2020-02-18,16,-1233.392,0,0,0,1164.333,121.25,0,0,-1233.392,Negative
2020-02-18,17,-699.241,118.834,0,0,891.333,0,0,118.834,-818.075,Negative
2020-02-18,18,-481.883,19.717,0,0,519.034,0,0,19.717,-501.6,Negative
2020-02-18,19,538.303,867.469,0,0,211.833,0,0,750.136,-211.833,Positive
2020-02-18,20,1220.004,1459.033,0,0,0,0,0,1220.004,0,Positive
2020-02-18,21,967.544,1127.333,0,0,75.334,0,0,1036.075,-68.531,Positive
2020-02-18,22,669.991,796.467,0,0,51.333,0,0,719.324,-49.333,Positive
2020-02-18,23,169.706,386.283,0,0,131,0,0,296.255,-126.549,Positive
2020-02-19,0,41.578,264.016,0,0,226.167,0,0,259.086,-217.508,Neutral
2020-02-19,1,-264.681,151.166,0,0,423.734,0,0,151.166,-415.847,Negative
2020-02-19,2,-257.637,0,0,0,258,0,0,0,-257.637,Negative
2020-02-19,3,-64.434,0,0,0,64.434,0,0,0,-64.434,Negative
2020-02-19,4,0,0,0,0,0,0,0,0,0,Neutral
2020-02-19,5,-679.829,41.833,0,0,780.833,0,0,41.833,-721.662,Negative
2020-02-19,6,-186.603,324.468,0,0,517,0,0,320.51,-507.113,Negative
2020-02-19,7,15.927,91.666,83,0,159.651,0,0,174.666,-158.739,Neutral
2020-02-19,8,67.64,161,542,0,237.284,353.333,0,650.32,-582.68,Positive
2020-02-19,9,442.084,0,542,0,109.3,0,0,542,-99.916,Positive
2020-02-19,10,-317.131,0,545,0,894.034,0,0,545,-862.131,Negative
2020-02-19,11,-555.072,0,545,0,1115.749,0,0,545,-1100.072,Negative
2020-02-19,12,-955.602,0,145.334,0,1151,0,0,145.334,-1100.936,Negative
2020-02-19,13,-1108.473,0,0,0,1160.733,0,0,0,-1108.473,Negative
2020-02-19,14,-613.999,0,0,0,676,0,0,0,-613.999,Negative
2020-02-19,15,-535.442,50,0,0,637,0,0,50,-585.442,Negative
2020-02-19,16,-487.411,45.867,0,0,581.817,0,0,45.867,-533.278,Negative
2020-02-19,17,0,0,0,0,0,0,0,0,0,Neutral
2020-02-19,18,206.067,220.699,0,0,0,0,0,206.067,0,Positive
2020-02-19,19,705.821,785,0,0,0,0,0,705.821,0,Positive
2020-02-19,20,601.962,808,0,0,132.584,0,0,734.546,-132.584,Positive
2020-02-19,21,583.177,695.799,0,0,0,0,0,583.177,0,Positive
2020-02-19,22,427.772,561.832,21,0,88,22.667,0,536.936,-109.164,Positive
2020-02-19,23,63.946,349,0,0,229.617,0,0,284.918,-220.972,Positive
2020-02-20,0,-77,187.5,0,0,29.333,235.167,0,187.5,-264.5,Negative
2020-02-20,1,-291.846,44,0,0,380.949,0,0,44,-335.846,Negative
2020-02-20,2,-462.801,0,0,0,503,0,0,0,-462.801,Negative
2020-02-20,3,-488.3,0,0,0,497,0,0,0,-488.3,Negative
2020-02-20,4,-707,0,0,0,954,0,0,0,-707,Negative
2020-02-20,5,-906.051,20,0,0,1008.233,0,0,0,-906.051,Negative
2020-02-20,6,-276.803,0,0,0,337.551,0,0,0,-276.803,Negative
2020-02-20,7,179.863,249.601,0,0,0,0,0,179.863,0,Positive
2020-02-20,8,87.007,261.966,167.4,0,96.533,236.516,0,419.856,-332.849,Positive
2020-02-20,9,602.35,0,607,0,0,0,0,602.35,0,Positive
2020-02-20,10,-247.914,0,611,0,959.449,0,0,605.9,-853.814,Negative
2020-02-20,11,-172.31,0,713.9,0,784.8,140,0,686.5,-858.81,Negative
2020-02-20,12,-565.023,125.75,0,0,705.149,0,0,123.06,-688.083,Negative
2020-02-20,13,-362.11,62.5,0,0,431.435,0,0,62.5,-424.61,Negative
2020-02-20,14,323.843,379.834,0,0,0,0,0,323.843,0,Positive
2020-02-20,15,440.508,520,0,0,0,0,0,440.508,0,Positive
2020-02-20,16,641.739,710.317,0,0,0,0,0,641.739,0,Positive
2020-02-20,17,832.6,912,0,0,0,0,0,832.6,0,Positive
2020-02-20,18,749.329,884.417,0,0,0,0,0,749.329,0,Positive
2020-02-20,19,824.6,986,0,0,0,35,0,859.6,-35,Positive
2020-02-20,20,1023.909,1353.133,0,0,152.767,0,0,1176.176,-152.267,Positive
2020-02-20,21,435.996,478.267,0,0,18.333,0,0,453.829,-17.833,Positive
2020-02-20,22,-37.327,50,0,0,97.583,0,0,50,-87.327,Neutral
2020-02-20,23,-779.694,0,0,0,894.75,0,0,0,-779.694,Negative
2020-02-21,0,-785.573,41.5,0,0,667.133,172.167,0,41.5,-827.073,Negative
2020-02-21,1,-597.518,105.5,0,0,696.667,0,0,89.07,-686.588,Negative
2020-02-21,2,-757.086,0,0,0,796.083,25,0,0,-757.086,Negative
2020-02-21,3,-684.993,0,0,0,593.584,100,0,0,-684.993,Negative
2020-02-21,4,-619.239,0,0,0,773.1,100,0,0,-619.239,Negative
2020-02-21,5,-587.756,0,0,0,655.049,100,0,0,-587.756,Negative
2020-02-21,6,-345.377,57.05,0,0,311.734,93.666,0,36.217,-381.594,Negative
2020-02-21,7,-977.771,137.85,0,0,1122,50,0,132.1,-1109.871,Negative
2020-02-21,8,-685.231,198.033,53,0,827.583,177.333,0,251.033,-936.264,Negative
2020-02-21,9,-220.899,0,183,0,235.168,187.5,0,183,-403.899,Negative
2020-02-21,10,-860.679,0,185,0,1052.216,50,0,185,-1045.679,Negative
2020-02-21,11,-426.46,0,120,0,497,50,0,120,-546.46,Negative
2020-02-21,12,-131.933,446,0,0,534.2,50,0,443,-574.933,Negative
2020-02-21,13,-739.898,0,0,0,757.133,50,0,0,-739.898,Negative
2020-02-21,14,-613.843,0,0,0,598.334,50,0,0,-613.843,Negative
2020-02-21,15,-142.537,17.15,0,0,110.617,50,0,17.15,-159.687,Negative
2020-02-21,16,46.85,123.934,0,0,0,50,0,96.85,-50,Neutral
2020-02-21,17,384.915,505.084,0,0,0,50,0,434.915,-50,Positive
2020-02-21,18,287.721,375,0,0,0,0,0,287.721,0,Positive
2020-02-21,19,351.07,494.466,0,0,0,67.667,0,418.737,-67.667,Positive
2020-02-21,20,36.349,200.6,0,0,0,130.667,0,167.016,-130.667,Neutral
2020-02-21,21,-148.833,0,0,0,0,148.833,0,0,-148.833,Negative
2020-02-21,22,-206,0,0,0,206.667,0,0,0,-206,Negative
2020-02-21,23,-141.749,0,0,0,86.666,62.75,0,0,-141.749,Negative
2020-02-22,0,309.979,707.667,0,0,0,203.584,0,511.563,-201.584,Positive
2020-02-22,1,202.217,430.233,0,0,123.85,0,0,303.867,-101.65,Positive
2020-02-22,2,-111.276,0,0,0,111.667,0,0,0,-111.276,Negative
2020-02-22,3,-88.534,0,0,0,133.534,0,0,0,-88.534,Negative
2020-02-22,4,0,0,0,0,0,0,0,0,0,Neutral
2020-02-22,5,-176.937,0,0,0,177.933,0,0,0,-176.937,Negative
2020-02-22,6,-424,0,0,0,424,0,0,0,-424,Negative
2020-02-22,7,-546.054,53.233,0,0,713.982,0,0,53.233,-599.287,Negative
2020-02-22,8,-982.03,546.333,0,0,1628.9,0,0,524.643,-1506.673,Negative
2020-02-22,9,-964.723,28,0,0,1103.816,0,0,28,-992.723,Negative
2020-02-22,10,-693.348,20.833,0,0,741.884,0,0,20.833,-714.181,Negative
2020-02-22,11,-212.818,0,0,0,200.033,13.333,0,0,-212.818,Negative
2020-02-22,12,-12.667,128.333,0,0,0,138,0,125.333,-138,Neutral
2020-02-22,13,-126.967,11.033,0,0,0,138,0,11.033,-138,Negative
2020-02-22,14,327.641,591.784,0,0,7.333,138,0,471.974,-144.333,Positive
2020-02-22,15,410.485,687,0,0,0,138,0,548.485,-138,Positive
2020-02-22,16,234.489,469.617,0,0,0,138,0,372.489,-138,Positive
2020-02-22,17,547.66,878.134,0,0,0,138,0,685.66,-138,Positive
2020-02-22,18,14.2,50,0,0,38.5,8.867,0,50,-35.8,Neutral
2020-02-22,19,-23.133,0,0,0,23.833,0,0,0,-23.133,Neutral
2020-02-22,20,-96.46,0,0,0,98.933,0,0,0,-96.46,Negative
2020-02-22,21,-122.5,0,0,0,0,122.5,0,0,-122.5,Negative
2020-02-22,22,1,11,0,0,0,10,0,11,-10,Neutral
2020-02-22,23,314.593,448,0,0,0,65.667,0,375.26,-60.667,Positive
2020-02-23,0,532.101,923.067,0,0,0,260,0,792.101,-260,Positive
2020-02-23,1,589.814,675.5,0,0,0,0,0,589.814,0,Positive
2020-02-23,2,384.839,442.949,0,0,0,0,0,384.839,0,Positive
2020-02-23,3,688.365,788.117,0,0,0,0,0,688.365,0,Positive
2020-02-23,4,859.631,921.416,0,0,0,8.167,0,865.861,-6.23,Positive
2020-02-23,5,500.018,603.733,0,0,0,70,0,570.018,-70,Positive
2020-02-23,6,238.678,364.333,0,0,0,70,0,308.678,-70,Positive
2020-02-23,7,-48.673,88.867,0,0,81.032,70,0,79.74,-128.413,Neutral
2020-02-23,8,-163.03,262.751,0,0,399.45,70,0,234.421,-397.451,Negative
2020-02-23,9,-50.833,32.5,0,0,0,83.333,0,32.5,-83.333,Negative
2020-02-23,10,634.843,838.383,0,0,0,50,0,684.843,-50,Positive
2020-02-23,11,1719.685,1972,0,0,0,50,0,1769.685,-50,Positive
2020-02-23,12,1303.316,1468.549,0,0,0,30,0,1333.316,-30,Positive
2020-02-23,13,1099.422,1246.4,0,0,0,30,0,1129.422,-30,Positive
2020-02-23,14,440.241,511.751,0,0,0,13.5,0,453.741,-13.5,Positive
2020-02-23,15,-260.463,0,0,0,271.984,0,0,0,-260.463,Negative
2020-02-23,16,-1148.802,297.584,0,0,1566.336,0,0,292.584,-1441.386,Negative
2020-02-23,17,-1105.674,183.167,0,0,1391.8,0,0,183.167,-1288.841,Negative
2020-02-23,18,-954.958,232.633,0,0,1200.733,112.5,0,226.25,-1181.208,Negative
2020-02-23,19,-234.15,0,0,0,391,0,0,0,-234.15,Negative
2020-02-23,20,-283.884,0,0,0,436.416,0,0,0,-283.884,Negative
2020-02-23,21,-276.596,0,0,0,435.25,0,0,0,-276.596,Negative
2020-02-23,22,-269.825,0,0,0,376.5,0,0,0,-269.825,Negative
2020-02-23,23,-92.867,201.167,0,0,397.783,0,0,201.167,-294.034,Negative
2020-02-24,0,-382.984,0,0,0,437.6,0,0,0,-382.984,Negative
2020-02-24,1,-320.752,23,0,0,394,0,0,23,-343.752,Negative
2020-02-24,2,-285.82,0,0,0,286,0,0,0,-285.82,Negative
2020-02-24,3,-377.16,0,0,0,484,0,0,0,-377.16,Negative
2020-02-24,4,-434.645,0,0,0,666.716,0,0,0,-434.645,Negative
2020-02-24,5,-780.25,0,0,0,916,0,0,0,-780.25,Negative
2020-02-24,6,-472.958,148.466,0,0,700.283,0,0,148.416,-621.374,Negative
2020-02-24,7,-475.531,472.634,0,0,1114.716,0,0,457.634,-933.165,Negative
2020-02-24,8,-566.799,329.367,0,0,990.182,28,0,312.867,-879.666,Negative
2020-02-24,9,-196.97,0,0,0,191.05,26.25,0,0,-196.97,Negative
2020-02-24,10,-37.334,0,78.833,0,101.167,0,0,63.833,-101.167,Neutral
2020-02-24,11,-56.5,0,86,0,141.5,0,0,84,-140.5,Negative
2020-02-24,12,-27.539,58.333,86,0,274.417,0,0,142.333,-169.872,Neutral
2020-02-24,13,-266.117,35.75,86,0,391.083,0,0,119.75,-385.867,Negative
2020-02-24,14,-323.054,0,86,0,443.383,0,0,84,-407.054,Negative
2020-02-24,15,-83.506,88.333,7.167,0,176.234,0,0,92.5,-176.006,Negative
2020-02-24,16,85.872,87.8,0,0,0,0,0,85.872,0,Positive
2020-02-24,17,-16.952,138.5,0,0,159.633,0,0,136.5,-153.452,Neutral
2020-02-24,18,-158.641,64.667,0,0,266.633,0,0,64.667,-223.308,Negative
2020-02-24,19,-43.633,0,0,0,43.633,0,0,0,-43.633,Neutral
2020-02-24,20,-58.667,0,0,0,58.667,0,0,0,-58.667,Negative
2020-02-24,21,-39.35,16.5,0,0,61.55,0,0,16.5,-55.85,Neutral
2020-02-24,22,-36.667,0,0,0,36.667,0,0,0,-36.667,Neutral
2020-02-24,23,-182.988,0,0,0,223.9,0,0,0,-182.988,Negative
2020-02-25,0,-2.1,37.5,0,0,39.6,0,0,37.5,-39.6,Neutral
2020-02-25,1,-341.907,18.333,0,0,401.898,0,0,18.333,-360.24,Negative
2020-02-25,2,-444.763,0,0,0,559.4,0,0,0,-444.763,Negative
2020-02-25,3,-782.839,0,0,0,943.101,0,0,0,-782.839,Negative
2020-02-25,4,-1068.792,0,0,0,1265,0,0,0,-1068.792,Negative
2020-02-25,5,-988.209,0,0,0,1116.667,0,0,0,-988.209,Negative
2020-02-25,6,-527.639,76.666,0,0,723.766,0,0,76.666,-604.305,Negative
2020-02-25,7,-718.046,235.167,60.667,0,1119.334,0,0,276.834,-994.88,Negative
2020-02-25,8,-747.222,263.334,377.667,0,1192.749,293.55,0,610.254,-1357.476,Negative
2020-02-25,9,-442.787,0,573,0,1003.567,0,0,459.87,-902.657,Negative
2020-02-25,10,-856.566,0,597,0,1550.083,0,0,530.45,-1387.016,Negative
2020-02-25,11,-781.76,0,811,0,1714.3,0,0,806.85,-1588.61,Negative
2020-02-25,12,-1554.891,129.166,0,0,1892.166,0,0,129.166,-1684.057,Negative
2020-02-25,13,-1876.987,0,0,0,2015.833,0,0,0,-1876.987,Negative
2020-02-25,14,-1598.759,0,0,0,1747.616,0,0,0,-1598.759,Negative
2020-02-25,15,-1700.317,45.833,0,0,1856,0,0,45.833,-1746.15,Negative
2020-02-25,16,-1563.942,83.333,0,0,1763.166,0,0,83.333,-1647.275,Negative
2020-02-25,17,-1430.112,78.133,0,0,1626.517,0,0,77.133,-1507.245,Negative
2020-02-25,18,-1162.784,103.167,0,0,1361.25,0,0,98.827,-1261.611,Negative
2020-02-25,19,-656.716,0,0,0,725.833,0,0,0,-656.716,Negative
2020-02-25,20,-746.26,30.25,0,0,911.617,0,0,30.25,-776.51,Negative
2020-02-25,21,-327.654,33.65,0,0,495.233,0,0,33.65,-361.304,Negative
2020-02-25,22,-392.771,29.167,0,0,573.666,0,0,29.167,-421.938,Negative
2020-02-25,23,-379.299,66.667,0,0,691.816,0,0,66.667,-445.966,Negative
2020-02-26,0,-289.763,208.25,0,0,522.333,0,0,208.25,-498.013,Negative
2020-02-26,1,362.343,600.266,0,0,169.133,0,0,520.486,-158.143,Positive
2020-02-26,2,195.943,226.5,0,0,0,0,0,195.943,0,Positive
2020-02-26,3,-139.403,0,0,0,141,0,0,0,-139.403,Negative
2020-02-26,4,-369.352,0,0,0,379.518,33.333,0,0,-369.352,Negative
2020-02-26,5,-485.078,0,0,0,484,50,0,0,-485.078,Negative
2020-02-26,6,-102.57,134.3,0,0,163.5,80,0,134.3,-236.87,Negative
2020-02-26,7,-177.75,233.417,85,0,414.066,80,0,296.417,-474.167,Negative
2020-02-26,8,-966.097,190.751,442.667,0,1195.033,436.417,0,609.131,-1575.228,Negative
2020-02-26,9,-645.431,0,673,0,1289.666,80,0,562.24,-1207.671,Negative
2020-02-26,10,-1369.482,0,639.667,0,2055.65,80,0,559.597,-1929.079,Negative
2020-02-26,11,-1529.879,0,276.384,0,1590.268,295,0,276.384,-1806.263,Negative
2020-02-26,12,-1800.866,37.5,0,0,1764.516,198,0,37.5,-1838.366,Negative
2020-02-26,13,-1925.699,0,0,0,1762.734,273,0,0,-1925.699,Negative
2020-02-26,14,-1410.847,0,0,0,1195,273,0,0,-1410.847,Negative
2020-02-26,15,-1840.203,0,0,0,1674.166,273,0,0,-1840.203,Negative
2020-02-26,16,-1855.33,91.667,0,0,1793.5,273,0,90.667,-1945.997,Negative
2020-02-26,17,-1662.889,100,0,0,1593.433,273,0,100,-1762.889,Negative
2020-02-26,18,-853.711,89.334,0,0,752,273,0,87.334,-941.045,Negative
2020-02-26,19,-861.498,0,0,0,709,273,0,0,-861.498,Negative
2020-02-26,20,-688.723,16.667,0,0,448.083,273,0,16.667,-705.39,Negative
2020-02-26,21,-87.333,66,0,0,52,79.333,0,44,-131.333,Negative
2020-02-26,22,-0.334,170.833,0,0,31.167,140,0,170.833,-171.167,Neutral
2020-02-26,23,-312.143,0,0,0,140.4,180,0,0,-312.143,Negative
2020-02-27,0,-445.52,70,0,0,387.067,180,0,70,-515.52,Negative
2020-02-27,1,-141.954,281.25,0,0,288.768,180,0,276.25,-418.204,Negative
2020-02-27,2,-190,0,0,0,10,180,0,0,-190,Negative
2020-02-27,3,-180,0,0,0,0,180,0,0,-180,Negative
2020-02-27,4,-180,0,0,0,0,180,0,0,-180,Negative
2020-02-27,5,-180,0,0,0,0,180,0,0,-180,Negative
2020-02-27,6,-95.616,102.667,0,0,9.667,180,0,94.051,-189.667,Negative
2020-02-27,7,-541.595,0,70,0,564.251,170,0,70,-611.595,Negative
2020-02-27,8,-1003.97,174.834,400,0,1766.734,140,0,574.834,-1578.804,Negative
2020-02-27,9,-921.287,0,400,0,1273,140,0,400,-1321.287,Negative
2020-02-27,10,-780.702,0,345,0,1019.233,157.5,0,345,-1125.702,Negative
2020-02-27,11,-71.112,0,360,0,303.533,170,0,356,-427.112,Negative
2020-02-27,12,-499.993,0,240,0,909,170,0,240,-739.993,Negative
2020-02-27,13,-77.991,177.699,240,0,373.766,208,0,391.399,-469.39,Negative
2020-02-27,14,275.897,371,240,0,0,273,0,548.897,-273,Positive
2020-02-27,15,345.981,452,240,0,0,273,0,618.981,-273,Positive
2020-02-27,16,425.862,564.117,240,0,0,273,0,698.862,-273,Positive
2020-02-27,17,584.472,907.433,178,0,0,97.533,0,682.005,-97.533,Positive
2020-02-27,18,-593.814,47.883,0,0,722.2,133,0,37.124,-630.938,Negative
2020-02-27,19,-86.45,0,0,0,0,86.45,0,0,-86.45,Negative
2020-02-27,20,-70.945,0,0,0,97.583,0,0,0,-70.945,Negative
2020-02-27,21,-135.057,19.25,0,0,389,0,0,19.25,-154.307,Negative
2020-02-27,22,608.197,737.415,0,0,143.5,0,0,666.304,-58.107,Positive
2020-02-27,23,984.991,1141.451,0,0,36.667,0,0,1021.658,-36.667,Positive
2020-02-28,0,1046.853,1265.216,0,0,80.3,36.75,0,1163.903,-117.05,Positive
2020-02-28,1,1672.73,1784.217,0,0,0,0,0,1672.73,0,Positive
2020-02-28,2,1428.274,1577.2,0,0,0,0,0,1428.274,0,Positive
2020-02-28,3,1136.214,1323.484,0,0,0,0,0,1136.214,0,Positive
2020-02-28,4,1088.061,1272,0,0,0,0,0,1088.061,0,Positive
2020-02-28,5,1016.789,1161.334,0,0,0,0,0,1016.789,0,Positive
2020-02-28,6,931.17,1010.5,0,0,0,0,0,931.17,0,Positive
2020-02-28,7,772.627,943.884,0,0,0,0,0,772.627,0,Positive
2020-02-28,8,442.12,654.166,8.667,0,122.799,12.25,0,571.879,-129.759,Positive
2020-02-28,9,959.407,580.767,550,0,0,0,0,959.407,0,Positive
2020-02-28,10,655.51,174.4,653,0,0,0,0,655.51,0,Positive
2020-02-28,11,588.636,226.033,621,0,0,137.5,0,726.136,-137.5,Positive
2020-02-28,12,423.837,291.334,133.333,0,0,0,0,423.837,0,Positive
2020-02-28,13,49.833,49.833,0,0,0,0,0,49.833,0,Neutral
2020-02-28,14,106.635,114.7,0,0,0,0,0,106.635,0,Positive
2020-02-28,15,0,0,0,0,0,0,0,0,0,Neutral
2020-02-28,16,322.281,379.599,0,0,0,0,0,322.281,0,Positive
2020-02-28,17,737.75,903.166,0,0,0,0,0,737.75,0,Positive
2020-02-28,18,196.882,322.501,0,0,0,109.25,0,306.132,-109.25,Positive
2020-02-28,19,-6.729,0,0,0,9.866,0,0,0,-6.729,Neutral
2020-02-28,20,-94.8,0,0,0,98.5,0,0,0,-94.8,Negative
2020-02-28,21,-87.198,18.333,0,0,102.534,0,0,15.333,-102.531,Negative
2020-02-28,22,-86.6,0,0,0,122.967,0,0,0,-86.6,Negative
2020-02-28,23,9.45,147.5,0,0,170.566,0,0,147.5,-138.05,Neutral
2020-02-29,0,-696.893,0,0,0,875.316,0,0,0,-696.893,Negative
2020-02-29,1,-577.266,87.5,0,0,790.301,0,0,86.5,-663.766,Negative
2020-02-29,2,-983.117,0,0,0,1150,0,0,0,-983.117,Negative
2020-02-29,3,-725.689,0,0,0,910.832,0,0,0,-725.689,Negative
2020-02-29,4,-542.955,0,0,0,714,0,0,0,-542.955,Negative
2020-02-29,5,-121.89,91.45,0,0,251.733,0,0,85.002,-206.892,Negative
2020-02-29,6,137.807,183.683,0,0,0,0,0,137.807,0,Positive
2020-02-29,7,-257.767,29.25,0,0,350.617,0,0,9.06,-266.827,Negative
2020-02-29,8,-801.854,264.75,0,0,1218.131,0,0,264.75,-1066.604,Negative
2020-02-29,9,-35,0,0,0,0,35,0,0,-35,Neutral
2020-02-29,10,-85,16.667,0,0,0,101.667,0,16.667,-101.667,Negative
2020-02-29,11,59.047,538.333,0,0,0,0,0,59.047,0,Positive
2020-02-29,12,111.557,208.001,0,0,122.333,0,0,208.001,-96.444,Positive
2020-02-29,13,27.56,41.5,0,0,0,0,0,27.56,0,Neutral
2020-02-29,14,495.67,1152,0,0,0,0,0,495.67,0,Positive
2020-02-29,15,575.197,724.333,0,0,0,0,0,575.197,0,Positive
2020-02-29,16,-573.68,0,0,0,721,0,0,0,-573.68,Negative
2020-02-29,17,-555.938,33.333,0,0,688,0,0,32.333,-588.271,Negative
2020-02-29,18,-1189.608,99.333,0,0,1541.95,100,0,99.333,-1288.941,Negative
2020-02-29,19,-566.314,0,0,0,856,0,0,0,-566.314,Negative
2020-02-29,20,-671.76,0,0,0,851.783,100,0,0,-671.76,Negative
2020-02-29,21,-688.774,0,0,0,938,115.833,0,0,-688.774,Negative
2020-02-29,22,-721.259,0,0,0,950.833,70,0,0,-721.259,Negative
2020-02-29,23,-531.494,0,0,0,798.5,0,0,0,-531.494,Negative
2020-03-01,0,-71.722,433.919,21,0,421.867,75,0,368.711,-440.433,Negative
2020-03-01,1,783.509,930.098,21,0,0,88,0,871.509,-88,Positive
2020-03-01,2,351.363,583.083,0,0,0,0,0,351.363,0,Positive
2020-03-01,3,-101.747,0,0,0,176.933,0,0,0,-101.747,Negative
2020-03-01,4,-531.793,0,0,0,728.65,0,0,0,-531.793,Negative
2020-03-01,5,-886.236,0,0,0,1100.6,0,0,0,-886.236,Negative
2020-03-01,6,-841.607,0,0,0,996.099,0,0,0,-841.607,Negative
2020-03-01,7,-1006.137,0,0,0,1269.633,0,0,0,-1006.137,Negative
2020-03-01,8,-1463.244,23.833,0,0,1903.067,0,0,23.833,-1487.077,Negative
2020-03-01,9,-849.693,89.333,0,0,904.35,200,0,89.333,-939.026,Negative
2020-03-01,10,-228.586,0,0,0,367.783,0,0,0,-228.586,Negative
2020-03-01,11,225.137,396,0,0,0,0,0,225.137,0,Positive
2020-03-01,12,-41.543,0,0,0,43.383,0,0,0,-41.543,Neutral
2020-03-01,13,138.233,157.283,0,0,0,0,0,138.233,0,Positive
2020-03-01,14,263.935,318.999,0,0,17.15,0,0,279.915,-15.98,Positive
2020-03-01,15,-226.451,0,0,0,310.132,0,0,0,-226.451,Negative
2020-03-01,16,-774.57,0,0,0,1349.468,0,0,0,-774.57,Negative
2020-03-01,17,350.394,623.132,0,0,110.949,0,0,457.292,-106.898,Positive
2020-03-01,18,17.032,714.4,0,0,75.167,454.95,0,544.071,-527.039,Neutral
2020-03-01,19,361.827,2090.284,0,0,0,1626.334,0,1949.081,-1587.254,Positive
2020-03-01,20,700.942,2043.833,0,0,0,1310.199,0,1930.791,-1229.849,Positive
2020-03-01,21,1020.743,1979.75,0,0,27.5,837.95,0,1847.193,-826.45,Positive
2020-03-01,22,1307.061,1686.333,0,0,33,245,0,1560.322,-253.261,Positive
2020-03-01,23,741.83,976.564,0,0,143.733,35.2,0,920.763,-178.933,Positive
2020-03-02,0,-140.217,0,0,0,136.717,3.5,0,0,-140.217,Negative
2020-03-02,1,283.833,314.5,0,0,14.667,17,0,314.5,-30.667,Positive
2020-03-02,2,-259.607,0,0,0,290.016,0,0,0,-259.607,Negative
2020-03-02,3,-938.85,0,0,0,1396.768,0,0,0,-938.85,Negative
2020-03-02,4,-1252.832,0,0,0,1641.133,0,0,0,-1252.832,Negative
2020-03-02,5,-820.512,0,0,0,1079,0,0,0,-820.512,Negative
2020-03-02,6,-547.95,25.667,0,0,594.067,0,0,25.667,-573.617,Negative
2020-03-02,7,162.684,203.001,274.5,0,0,305.15,0,467.834,-305.15,Positive
2020-03-02,8,-645.618,70.833,555,0,1324.617,0,0,625.833,-1271.451,Negative
2020-03-02,9,-531.432,0,600,0,1141.75,0,0,600,-1131.432,Negative
2020-03-02,10,-705.849,0,600,0,1323.917,0,0,600,-1305.849,Negative
2020-03-02,11,-401.571,0,600,0,1184.234,0,0,600,-1001.571,Negative
2020-03-02,12,-925.794,0,96.667,0,1224,0,0,96.667,-1022.461,Negative
2020-03-02,13,-1040.785,0,0,0,1242,0,0,0,-1040.785,Negative
2020-03-02,14,-1044.929,0,0,0,1262,0,0,0,-1044.929,Negative
2020-03-02,15,-1246.767,0,0,0,1448,0,0,0,-1246.767,Negative
2020-03-02,16,-1560.844,19.583,0,0,1781.667,0,0,19.583,-1580.427,Negative
2020-03-02,17,-1554.536,35.5,0,0,1908.017,0,0,35.5,-1590.036,Negative
2020-03-02,18,-2022.908,33,0,0,2299.334,0,0,33,-2055.908,Negative
2020-03-02,19,-1087.694,0,0,0,1291.966,0,0,0,-1087.694,Negative
2020-03-02,20,-525.682,59.583,0,0,508.732,138,0,59.583,-585.265,Negative
2020-03-02,21,-213.708,0,0,0,221.468,0,0,0,-213.708,Negative
2020-03-02,22,-124.542,0,0,0,127.284,0,0,0,-124.542,Negative
2020-03-02,23,-591.859,0,0,0,876.316,0,0,0,-591.859,Negative
2020-03-03,0,-553.967,0,0,0,686.168,95.333,0,0,-553.967,Negative
2020-03-03,1,-325.563,29.167,0,0,530.667,0,0,28.167,-353.73,Negative
2020-03-03,2,636.036,784.133,19.25,0,98.983,0,0,724.796,-88.76,Positive
2020-03-03,3,895.214,1125.351,0,0,0,0,0,895.214,0,Positive
2020-03-03,4,655.544,765,0,0,0,0,0,655.544,0,Positive
2020-03-03,5,632.935,713,0,0,0,0,0,632.935,0,Positive
2020-03-03,6,566.844,620.183,0,0,0,0,0,566.844,0,Positive
2020-03-03,7,795.218,792.967,81.25,0,0,0,0,795.218,0,Positive
2020-03-03,8,790.051,506.664,613,0,267.184,0,0,1054.835,-264.784,Positive
2020-03-03,9,858.864,336,607,0,0,0,0,858.864,0,Positive
2020-03-03,10,359.22,17.633,605,0,287.3,0,0,613.383,-254.163,Positive
2020-03-03,11,404.833,9.167,600,0,244.883,0,0,609.167,-204.334,Positive
2020-03-03,12,-257.82,0,600,0,1133.216,0,0,600,-857.82,Negative
2020-03-03,13,-987.381,0,481,0,1495.449,0,0,481,-1468.381,Negative
2020-03-03,14,66.77,0,132,0,80.584,0,0,132,-65.23,Positive
2020-03-03,15,-689.987,16.667,0,0,785.2,0,0,16.667,-706.654,Negative
2020-03-03,16,-301.61,0,0,0,313.9,0,0,0,-301.61,Negative
2020-03-03,17,-13.15,97.75,0,0,116.133,0,0,97.75,-110.9,Neutral
2020-03-03,18,257.749,282.916,0,0,0,0,0,257.749,0,Positive
